contract_address,chain,current_reason,detection_method,deployer_address,is_contract,is_verified,contract_name,implementation_name,public_tags,private_tags,token_name,token_symbol,token_type,holders_count,market_cap_usd,coingecko_url,deployer_public_tags,deployer_private_tags,preliminary_verdict,deployer_confirmed_count,has_bytecode_cache,bytecode_flags,drain_count,drain_tx_count,drain_ratio,reason_class,deployer_oli_tag_count,phase_b_verdict,frameworks_matched,source_chars,deployer_other_fp_count,tx_count_phasec,distinct_interactors_phasec,revert_rate_phasec,phase_c_verdict,phase_c_rationale
0x6217cf2f6618b6f68cdf35bda403c22acf330fed,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx de524716655cab8ff4665ae2411b404e6b,bytecode_pattern,0x4f80b5c475fced34fc9a07ffccf39e1adc1406bf,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xff7af2a2b1adf41fb3121fbe942eb08c2d87d490,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 792706b019ba26d6e8c52afe026dfb86e2,bytecode_pattern,0x5376c84a35a93a4e525c65e3dd3ec4f6e5d285dd,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,272,3,0.007,STILL_AMBIGUOUS,"interactors=3, tx=272, revert=0.7%, source_chars=0, verified=False"
0xbcdc1c5bf983f02105a586bf2245a479aa527d70,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 4c95f0866a0eb17f768826d6d219f4bc28,bytecode_pattern,0xc6f0d55828126d9e4ca4b07272ab3161402e9608,True,True,Nice,,,,Nice Token,NICE,ERC-20,0,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,104810,0,4,2,0.250,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0xe1e6a4aff3507237bc15f0ce189598e6979f9659,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 26ae5390064d91ec932584dba718b90f3e,bytecode_pattern,0x8710f7397380951aaafbfb9391156d80207e5201,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,3,3,0.333,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 3 interactors, 3 txs — consistent with narrow honeypot"
0x089fdf3d93819cb96f1fb236212ad02e701dfd2d,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 0e684d7945970718303e91260c346c89d9,deployer_history,0xf4a055d04f5ed171b586135d49f7a98cb78a37a0,True,True,ERC1967Proxy,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,24555,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x56090c8e0523c7c10e8e6d9f176a79df2bdab69a,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx c2fcb9525c92026d09ff542e3ca1b66c44,bytecode_pattern,0xc8e1f80e0acc99c2deb9393aa5e85c07ada33c63,True,False,Token_189,,,,Token_189,TKN189,ERC-20,0,,,,,NEEDS_REVIEW,0,True,-/-/fee,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x8ef6f583dbc444d16cace1be1cac6851caa4ddcd,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 293fb635cc49a5384531e65b2b69ef5339,bytecode_pattern,0x3e7f30ff4bbc253a7fd13b1ffa4e44c3980acdcf,True,True,Token2,,,,LABUBU,LABUBU,ERC-20,0,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface,19008,0,2,2,0.500,LIKELY_FP_FROM_SOURCE,verified source matches: ERC20-interface
0x651dd92b31a9f1607cbf51bd3be6ccf3861e1b87,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 35bdf02e927510fe26a82b804ed9fafe71,bytecode_pattern,0xbde5575b9af9d7d1b4dfdb99028f57da2088846d,True,True,BigF,,,,BigF,BIGF,ERC-20,0,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,102501,0,4,2,0.250,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0xaec4f65f61bce38d8f54dcaf6217ae4403a5ca55,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx d4c7f5f25e821adc115cf3a7e4e4110497,bytecode_pattern,0xf16dd5883c4417d4a4fdaa6e37d006229765f55c,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x6d980ec5d051b65a5fe6d9502448f1b2a1aaca89,base,Behavioral confirmation: bot 0xbdaa643437bc26c6229a289aa8a83cf2cc06aadc trapped in tx 0a3eb1c2c87fd4b84e682850e0a6470487,bytecode_pattern,0x84631a26fab1525449063c7dce50019c6ceedc9c,True,True,AgentStakingV15,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,37760,0,2,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0xdbf88aac97d7a9813c116f406924700259ddb628,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 82e971d24b8d66bce0769f074627ed3835,bytecode_pattern,0xcdaba8deab48d6c8dbeb93fb691c838def26ba4b,True,False,BASELINGS,,,,BASELINGS,BASELING,ERC-20,0,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,75,75,0.013,STILL_AMBIGUOUS,"interactors=75, tx=75, revert=1.3%, source_chars=0, verified=False"
0xf669aa058e5329edc831fd3ef0fb33a51d971284,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 54fc0eded4f37e2c8dfdca463457e90073,bytecode_pattern,0xe9b0cebef9e93cac7727a06d5ed5f8e3ae71e5f8,True,True,AVA_EcosystemBridge,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,17927,0,3,2,0.333,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 3 txs — consistent with narrow honeypot"
0xa5746f361c7cb2cd421df43e728211f1ba0ecd30,base,Behavioral confirmation: bot 0xd2d30acab3c7bb08405957b0db35f6dad74cc026 trapped in tx 9690567ef6130db6ce0840f06e046dcb38,bytecode_pattern,0xbdb902244f1235fc686b2af74f0e73163d47fa08,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,13730,40,1.000,STILL_AMBIGUOUS,"interactors=40, tx=13730, revert=100.0%, source_chars=0, verified=False"
0x86808ffd1204c2bd9ad5b79022968d11408d3efc,optimism,Behavioral confirmation: bot 0xe733359f263b678e35438bdc270ee4a0cd0c2e1c trapped in tx 4fb61953bbd7fe1df799954a1a5c3fe1de,bytecode_pattern,0x0e86d8afaa0b77d732d89bd5cec3dc9003b321da,True,True,CreditSale,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20,154957,0,62,3,0.016,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20"
0xa41af22a823d8756911e58e0603763d934ac4038,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 53fb0d1e4007789a28e04bab9da4d6b693,bytecode_pattern,0x0377067b250b6ccbe64c8fce1ded23458c41ec77,True,True,UMYOVault,,,,USDC Morpho Yield Optimizer,vUMYO,ERC-20,0,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,ERC20-interface|OpenZeppelin-ERC20|OpenZeppelin-Ownable,155287,0,7,3,0.143,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x11bad5dac6508e4f8ff8c41215488d04b805cb11,base,Behavioral confirmation: bot 0x11a968128adb249441d9d279a4ddd8968e158a11 trapped in tx 89ad53ce2d28c867246f27591e326a27fe,bytecode_pattern,0x74f9c13a24d4e49a986c0f114c9e1ec7a69fda65,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,21,1,0.048,STILL_AMBIGUOUS,"interactors=1, tx=21, revert=4.8%, source_chars=0, verified=False"
0x426ce839cddebece56e5852682ce600055694a2d,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 3203b3571a97a759d636ed98678f03a5ad,deployer_history,0xe1ce66ce4d2dbe8596057fdbfa1e144e770aaa00,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x6d51735994df30d1a5d5b7c9aa2337c4667c37b2,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 628a815f41cec57c206bde6f32f9c93de2,bytecode_pattern,0xbba0207b4faaa8b933508f2f65d2dfaa1a25f189,True,True,CheckingContract,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable|OpenZeppelin-UUPS,96666,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable, OpenZeppelin-UUPS"
0xb69356e71a5e4453755eb2a21c05b82b7c6146a3,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 1c85ae0481419ac1c3a63a20b858cf0efb,deployer_history,0xa04336f7d292c8632c27fb555beb7aec6d61e1d8,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xe4c6656b6c248b20bd2c5ddf9168a4531aabd2a1,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 84664f3299a55e5bbb9e749352b4a5c8bb,bytecode_pattern,0x8c54783849a2c042544efc37c4657ee98a411fb7,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,2,2,0.500,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 2 txs — consistent with narrow honeypot"
0x75682ac9d721250c2e677bd25ad5cb4133e0a09b,arbitrum,Behavioral confirmation: bot 0x6b4db669cb16653d94a2a27808fce8b8c34f9268 trapped in tx aeafe07be4d188acffc9395d93981152b7,deployer_history,0x62d8f07c80163fea2e2f9a17b8cffc8989cba0f5,True,True,SLIQCore,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,59927,0,33,2,0.030,STILL_AMBIGUOUS,"interactors=2, tx=33, revert=3.0%, source_chars=59927, verified=True"
0x42515afdfc02af5875262af55b561c122cd5e266,arbitrum,Behavioral confirmation: bot 0x8224d492ec12564edebe060a7ffd76296760ad4e trapped in tx 717b5c0d075fc6650b2d33cea99c8ffc25,deployer_history,0x85fe59cd064c46711616e44cff7ae0d99785d87f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,6,2,0.667,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 6 txs — consistent with narrow honeypot"
0x5141d7a8110764ef9dfe4fe7bc487a5857a49d15,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx f50400cbaa25d3853308e6b7137ab2d1ae,bytecode_pattern,0xc2b316c07084b2ef2b347c928adf96a843ae0851,True,False,j3sse,,,,j3sse,j3sse,ERC-20,0,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,2,2,0.500,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 2 txs — consistent with narrow honeypot"
0x8daaf5095bb64ad423cfc994b1c3e5291960ff0d,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx e259b88759a4acd9ceef69b676481d04bf,bytecode_pattern,0xdba474fef81bc7475f70e28dfc12410f032a83db,True,True,OETHbHydrexAMOStrategy,,,,,,,,,,,,NEEDS_REVIEW,0,True,-/-/fee,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,142024,0,1,1,1.000,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x4c8fdec9a153c238b7e1e545d62eec3873dda070,base,Behavioral confirmation: bot 0x476137bfa34bffdaa28accdc1c8e48e042f73ca2 trapped in tx 3d26f024be4d40cdcf4e5785b75092d74a,bytecode_pattern,0xce5fcfa975c65e9cb275634bc78353ba8dd8765a,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,78,5,0.051,STILL_AMBIGUOUS,"interactors=5, tx=78, revert=5.1%, source_chars=0, verified=False"
0x25e96c17a1518c30823e8ce7b1cd4e338334e6f8,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 0d017208eea2fa0c411f0313033ca7d219,bytecode_pattern,0x7452ca3b04ea6278dfd9ba3c4e6c14dc530a92c2,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x06786f5c5334085b28dbea297b182336346e7007,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx ca14342f05409453974a0653783b382135,bytecode_pattern,0x3a1082ecae3e2d9464d0772b0149431522b3b3b8,True,False,GRACE,,,,GRACE,GRACE,ERC-721,0,,,,,NEEDS_REVIEW,1,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0x4da9619fc9cbe579e50e731ff1d21801f8c55a8b,base,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 19e8658c8d960f44a581624d120b791e55,bytecode_pattern,0xdfe920705f589a11a5d7ced9b470694fa1e91499,True,True,FairdropFactory,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-AccessControl|OpenZeppelin-ERC20,224830,0,3,3,0.333,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-AccessControl, OpenZeppelin-ERC20"
0xe09c9208b29ad28fcc6ac6bf6334c1f12a9bea3a,optimism,Behavioral confirmation: bot 0x580e5174bdcfa0c13aed9e9f1901c4af1e09fe60 trapped in tx 4cec76bb8e3db15cd08ced69196cced6da,deployer_history,0xd4627ecb405b64448ee6b07dcf860bf55590c83d,True,True,NftFarmStrategy,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin,126071,0,373,60,0.040,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin"
0x326e6746fb95f0c2de39a1175a20d8eda8a581a8,arbitrum,Behavioral confirmation: bot 0x40e64cf2a1a1fe6f8a21c64c97f1e75e33159dd7 trapped in tx d0dec47868619146dbd2eb54fa403085e3,deployer_history,0xd4627ecb405b64448ee6b07dcf860bf55590c83d,True,True,NftFarmStrategy,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin,126071,0,225,93,0.040,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin"
0x3cb038fa55b87fab72b10154e735b36a5e5efc99,arbitrum,Behavioral confirmation: bot 0xb656b71b4748ebfca119251837a858c2991ee456 trapped in tx 43ec31ec95482d7a08af0cdc071e052d50,bytecode_pattern,0x2db5b8a97b77990cb619701c83f7f048656fcad1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,11,2,0.545,STILL_AMBIGUOUS,"interactors=2, tx=11, revert=54.5%, source_chars=0, verified=False"
0x28e5ce9136aedd016bee1d1abb72eefdda3b7bfe,arbitrum,Behavioral confirmation: bot 0x8224d492ec12564edebe060a7ffd76296760ad4e trapped in tx 2ae9ad4edf85cce87517f76aa428adc2e9,deployer_history,0x85fe59cd064c46711616e44cff7ae0d99785d87f,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xf3e9b04f3f52a295edd92b68ea560eed729a77ac,arbitrum,Self-loop: deployer 0x8e38ed96b1bc66528273bf91640ce5ea19c86cbc called own contract in reverted tx at block 460414641 (BO,bytecode_pattern,0x8e38ed96b1bc66528273bf91640ce5ea19c86cbc,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,self_loop,0,NEEDS_REVIEW,,0,0,746,1,0.996,STILL_AMBIGUOUS,"interactors=1, tx=746, revert=99.6%, source_chars=0, verified=False"
0x48a287f299255cac9df1d3a12fedbe4b20f1154e,base,Self-loop: deployer 0xd86d0545637ef7266e3506449525c16c8a271512 called own contract in reverted tx at block 45653941 (BOT,bytecode_pattern,0xd86d0545637ef7266e3506449525c16c8a271512,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,self_loop,0,NEEDS_REVIEW,,0,0,49,1,1.000,STILL_AMBIGUOUS,"interactors=1, tx=49, revert=100.0%, source_chars=0, verified=False"
0xd25deade4c3694d984744f7085796cfa61937bce,base,Behavioral confirmation: bot 0x9654271fbf6035afc556edec97c9b1af41a48f3e trapped in tx 038ea571805a68ca32bbb2b090a08e3925,bytecode_pattern,0xd86d0545637ef7266e3506449525c16c8a271512,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,1,1,1.000,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 1 interactors, 1 txs — consistent with narrow honeypot"
0xb7f67cea20c7c574e5fb0096530187726ba66f7e,base,Behavioral confirmation: bot 0x1f09d6edf533b1634ce80b3056ec1206722690f8 trapped in tx dd8f9715af140f80050c59416a0a2d6b75,bytecode_pattern,0xcd5b8d9678104732acb7447f898927994baa9c04,True,True,TicketFactory,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,ERC20-interface|OpenZeppelin|OpenZeppelin-ERC20|OpenZeppelin-Ownable,34125,0,96,6,0.010,LIKELY_FP_FROM_SOURCE,"verified source matches: ERC20-interface, OpenZeppelin, OpenZeppelin-ERC20, OpenZeppelin-Ownable"
0x6e2b046e1b1eaaee628bebd6ca4af994c80ccb60,arbitrum,Behavioral confirmation: bot 0x675a38b2a29376e1db300bba72f2fd5e2fd56dd6 trapped in tx 2bfed17f5969424c63e13c891e36e37fd8,deployer_history,0xea2117b24f7947647bec60527b68f4244ae40c01,True,True,TransparentUpgradeableProxy,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,34397,0,9,2,0.111,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 9 txs — consistent with narrow honeypot"
0x32751a8b69d425b10ff9d366b2b1eca5af753ecc,base,Behavioral confirmation: bot 0x94bb24e50cc163c979c33ed18a588f18d132d5bb trapped in tx aa56a8de5bd95660a2ad3455effa6119e6,bytecode_pattern,0xec0e95b1bf9d0a1d0e24267aba2014c62dcfe1df,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,15,2,0.067,STILL_AMBIGUOUS,"interactors=2, tx=15, revert=6.7%, source_chars=0, verified=False"
0x4bc73f9cc7c7a84b5cf20e1469ad65f8b5448336,optimism,Behavioral confirmation: bot 0x5080064081fc8ea176384df3b93c8586c1a94c21 trapped in tx 52152abb0f52225b430014034028f94217,deployer_history,0x46db55ad42da6ba3c29a3c1522ebbf8e16960725,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,64,5,0.109,STILL_AMBIGUOUS,"interactors=5, tx=64, revert=10.9%, source_chars=0, verified=False"
0xaf995db3955419e9e2086fd02891580f8a025481,optimism,Behavioral confirmation: bot 0xb4ca5085c485e9392fbf29e0a9f7d2321f12376c trapped in tx 1a86805788e5e85d91748a195770cee447,deployer_history,0x46db55ad42da6ba3c29a3c1522ebbf8e16960725,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,34,4,0.029,STILL_AMBIGUOUS,"interactors=4, tx=34, revert=2.9%, source_chars=0, verified=False"
0xcf8fabb9e96088de90320f48d9faff65009a99db,arbitrum,Behavioral confirmation: bot 0xeabaad2fb8f2fcca04ce84ae177227f4dc7c881b trapped in tx b50850be77b8e1a4784cd1db334d661535,bytecode_pattern,0xd943214ecf438388ece5035855598010766aaac1,True,False,Apyee USDC Vault,,,,Apyee USDC Vault,apUSDC,ERC-20,4,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,196,3,0.005,STILL_AMBIGUOUS,"interactors=3, tx=196, revert=0.5%, source_chars=0, verified=False"
0x74f822d950aa5101ed8e91e3379a18a41b138657,optimism,Behavioral confirmation: bot 0xf8958e5d243762060ef482feb49f5f1fa6e87378 trapped in tx 8b8b6ace853de7a06d82e386fb30223f3c,bytecode_pattern,0x2d15f3c7458f4307b0f7c80a649eec8a83c28210,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,316,1,0.475,STILL_AMBIGUOUS,"interactors=1, tx=316, revert=47.5%, source_chars=0, verified=False"
0xd636dcb32df5f4f7f9bac84a6f6b05a92f9a3b1b,arbitrum,Behavioral confirmation: bot 0x869981574213fe29d86d4ba74b7ff43e184e70af trapped in tx 4d12cb1f4ca035591c9f5cd0a8643dc026,bytecode_pattern,0xa902479cab22abf7c2b3008b20919405a8c961da,True,False,,,,,,,,,,,,,NEEDS_REVIEW,0,True,asym/-/fee,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,4333,65,0.099,LIKELY_FP_FROM_ACTIVITY,"diverse activity: 65 interactors, 4333 txs, 9.9% revert"
0x2f8bbca59fb2dfab99556c146d06b35ef591d475,base,Self-loop: deployer 0x8e38ed96b1bc66528273bf91640ce5ea19c86cbc called own contract in reverted tx at block 45699014 (BOT,deployer_history,0x8e38ed96b1bc66528273bf91640ce5ea19c86cbc,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,self_loop,0,NEEDS_REVIEW,,0,0,219,1,0.995,STILL_AMBIGUOUS,"interactors=1, tx=219, revert=99.5%, source_chars=0, verified=False"
0x8a6ebf125802d5bd14b6d7a995837bf5224445d0,arbitrum,Behavioral confirmation: bot 0xb656b71b4748ebfca119251837a858c2991ee456 trapped in tx df40a0c675c988a7510b70c6ced9c8d870,bytecode_pattern,0x2db5b8a97b77990cb619701c83f7f048656fcad1,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,True,-/-/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,4,2,0.500,LIKELY_TP_FROM_LOW_ACTIVITY,"sparse activity: 2 interactors, 4 txs — consistent with narrow honeypot"
0x58f9d1c1ecb60b3e8c9548bd020562a06a4a9d6a,base,Behavioral confirmation: bot 0xacc4f457295b25381f2c7ca66985212b209fb23c trapped in tx 1759c19970089d254695b1de6f39bfdd9e,deployer_history,0x6249a8154e7fc8eb6ca86e6ac77564cf7dcbddd4,True,False,Colour League Red,,,,Colour League Red,COLRED,ERC-20,6,,,,,NEEDS_REVIEW,1,True,-/rev/-,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,36,23,0.028,STILL_AMBIGUOUS,"interactors=23, tx=36, revert=2.8%, source_chars=0, verified=False"
0x6b5df69bd79faef13b755254953a13ba4d0fb94a,base,Behavioral confirmation: bot 0xaf333f56262dda5851c6586f6575627bd3ea56ac trapped in tx d857dbad98f2550afa2c8b1d84bd24b36c,deployer_history,0x6249a8154e7fc8eb6ca86e6ac77564cf7dcbddd4,True,False,,,,,,,,,,,,,NEEDS_REVIEW,1,False,,0,0,,behavioral,0,NEEDS_REVIEW,,0,0,101,42,0.040,STILL_AMBIGUOUS,"interactors=42, tx=101, revert=4.0%, source_chars=0, verified=False"
0x99878fbd96fb4fecdd784e3862f509d26f0dfa57,base,Behavioral confirmation: bot 0xc4210bfd73206c3208ae1f0854ee146ed8f1271b trapped in tx a724ec047e3257ed2b8d6bfefae7bb3e3e,bytecode_pattern,0xd1328d1a8b4957f75fed05f1c45a4b9829e94f01,True,True,EstateToken,,,,Estate,ESTATE,ERC-20,6,,,,,NEEDS_REVIEW,0,False,,0,0,,behavioral,0,STILL_NEEDS_REVIEW,,17589,0,3267,847,0.132,LIKELY_FP_FROM_ACTIVITY,"diverse activity: 847 interactors, 3267 txs, 13.2% revert"
